Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR,IsFirstTimeRacer
7/11/2023,Morphettville,3,7,Jamaican Gold,53.5,-1.0,9,H Y Yuen,91.0,G & N Searle & B Callanan,0,1095.0,-1.0,1050,3,0.0,5,57.53333358,1
7/11/2023,Morphettville,3,8,Never Surrender,56.5,52.57916645,2,J Holder,9.0,A J Gluyas,0,153.0,6.0,1050,3,2.0000000000000018,2,64.90952368,0
7/11/2023,Morphettville,3,9,Miss Vignette,56.0,67.74166666,1,Ms E Finnegan,4.800000191,D Shepherd,2,6.0,3.0,1050,5,7.0,6,58.22380977,0
7/11/2023,Morphettville,3,10,Press For Victory,56.0,58.76250044,5,Ben Price,51.0,Jason Cannon,0,105.0,6.0,1050,5,18.0,10,54.03333383,0
7/11/2023,Morphettville,3,12,Ediva,54.5,-1.0,4,Teagan Voorham,81.0,Chris Bieg,0,1095.0,-1.0,1050,3,0.0,11,48.11904762,1
7/11/2023,Morphettville,3,13,Tipsy Vixen,54.5,-1.0,10,Kayla Crowther,8.5,R & C Jolly,0,1095.0,-1.0,1050,3,0.0,4,60.9523812,1
7/11/2023,Morphettville,4,1,Astaires,55.5,65.29999976,9,P N Wong,26.0,Jon O'Connor,2,11.0,3.0,1200,3,3.0,13,42.06250044000001,0
7/11/2023,Morphettville,4,2,Bona Fide Star,57.5,70.9599999,5,D Tourneur,8.5,G Richards & D Moyle,4,10.0,4.0,1200,3,7.0,9,55.12083322,0
7/11/2023,Morphettville,4,3,Geeijo,57.5,69.7,7,Jake Toeroek,2.400000095,R & C Jolly,2,11.0,2.0,1200,3,2.0000000000000018,4,58.55833322,0
7/11/2023,Morphettville,4,4,High On Sugar,57.5,-1.0,12,J Potter,81.0,W F Francis & G Kent,0,1095.0,-1.0,1200,3,0.0,10,50.07916645,1
7/11/2023,Morphettville,4,6,Lord Valen,57.5,65.29999976,14,R J Hurdle,41.0,Jon O'Connor,2,11.0,4.0,1200,3,2.0000000000000018,7,55.80833311,0
7/11/2023,Morphettville,4,7,Onlychanceweget,57.5,-1.0,1,D Caboche,151.0,S P Gower,0,1095.0,-1.0,1200,3,0.0,14,38.84999956,1
7/11/2023,Morphettville,4,8,Our Divinyl,57.5,64.20000048,11,J Holder,20.0,A J Gluyas,3,11.0,6.0,1200,3,6.0,1,63.6,0
7/11/2023,Morphettville,4,9,Pride Of Shalaa,56.0,59.39999956,13,Alana Livesey,61.0,A J Gluyas,2,20.0,3.0,1200,3,4.0,5,56.89999978,0
7/11/2023,Morphettville,4,10,Sir Reginald,57.5,-1.0,10,Jacob Opperman,101.0,G & N Searle & B Callanan,0,1095.0,-1.0,1200,3,0.0,6,56.49583355,1
7/11/2023,Morphettville,4,11,Six Stars,57.5,72.09999976,8,Todd Pannell,3.700000048,R & C Jolly,2,17.0,5.0,1200,3,2.0000000000000018,3,60.84999989,0
7/11/2023,Morphettville,4,12,Sundogg,57.5,60.33999958,3,Alana Kelly,91.0,John Hyam,2,10.0,11.0,1200,3,2.0000000000000018,8,55.12083322,0
7/11/2023,Morphettville,4,13,Cut No Ice,55.5,-1.0,4,Lachlan Neindorf,21.0,Gary & Dean Alexander,0,1095.0,-1.0,1200,3,0.0,12,43.20833377,1
7/11/2023,Morphettville,4,14,Stupendous,55.5,67.90833311,6,Teagan Voorham,5.0,Chris Bieg,2,20.0,3.0,1200,3,3.0,2,59.93750005,0
7/11/2023,Morphettville,4,15,Sanpago,57.5,64.94999976,2,Ben Price,91.0,John Hyam,2,11.0,4.0,1200,3,2.0000000000000018,11,45.03749913,0
7/11/2023,Morphettville,5,1,Whatsanamegeorge,60.0,80.09999986,7,Jake Toeroek,2.400000095,R & C Jolly,7,17.0,4.0,2035,4,12.0,1,83.2,0
7/11/2023,Morphettville,5,2,Zoffala,59.5,68.43333263,8,Lachlan Neindorf,14.0,Darren McLeod,1,11.0,9.0,2035,7,25.0,7,68.55,0
7/11/2023,Morphettville,5,3,Manzala,59.0,78.0,4,Ben Price,3.5,Ashton Downing,6,10.0,1.0,2035,8,44.0,4,72.50000014,0
7/11/2023,Morphettville,5,4,Footlights,55.5,73.54999943,2,H Y Yuen,6.5,Aaron Bain & Ned Taylor,9,24.0,9.0,2035,5,24.0,9,17.349999999999994,0
7/11/2023,Morphettville,5,5,Warrandyte Road,56.5,81.4,9,Anna Jordsjo,18.0,G P Moody,26,11.0,1.0,2035,5,34.0,6,67.65,0
7/11/2023,Morphettville,5,8,Chartin,51.0,75.79999986,1,Jade Doyle,9.5,G Richards & D Moyle,9,17.0,6.0,2035,5,17.0,2,74.95000002,0
7/11/2023,Morphettville,5,9,American Trouble,54.0,69.4,5,J Potter,26.0,Jordan Frew,8,17.0,8.0,2035,6,25.0,8,58.74999943,0
7/11/2023,Morphettville,5,11,Benz Baron,54.0,71.75,3,Alana Kelly,41.0,Grant Young,10,10.0,6.0,2035,5,41.0,3,70.44999971,0
7/11/2023,Morphettville,5,12,Applied,54.0,66.71935467,6,Teagan Voorham,17.0,P Huserot,7,9.0,6.0,2035,8,83.0,5,67.9,0
7/11/2023,Morphettville,6,1,Andrew's Memory,58.0,74.53437504,10,Hannah Edgley,3.200000048,D Shepherd,3,17.0,6.0,1529,4,8.0,2,76.14244596,0
7/11/2023,Morphettville,6,2,Understatement,59.0,74.00000057,11,J Potter,9.5,S P Gower,0,163.0,7.0,1529,6,37.0,11,64.17266153,0
7/11/2023,Morphettville,6,4,Caliburn,58.0,69.45625016,7,D Tourneur,9.0,Bill W Williams,3,17.0,8.0,1529,8,33.0,1,79.2,0
7/11/2023,Morphettville,6,5,Charm Slinga,58.0,71.85357105,2,Todd Pannell,8.0,John Hyam,3,10.0,2.0,1529,5,27.0,9,71.28633076,0
7/11/2023,Morphettville,6,6,Just Joking,57.5,70.846875,4,J Holder,3.599999905,A J Gluyas,3,20.0,5.0,1529,4,8.0,4,73.58417249,0
7/11/2023,Morphettville,6,7,Lord George,57.0,42.20882476,1,D Caboche,13.0,Donald Green,2,11.0,10.0,1529,4,14.0,6,71.38561134,0
7/11/2023,Morphettville,6,8,Red Sequoia,56.0,72.29642857,12,Alana Kelly,12.0,G P Moody,3,10.0,6.0,1529,5,34.0,7,69.68633076,0
7/11/2023,Morphettville,6,9,Reality Check,54.5,68.552499984,5,Teagan Voorham,21.0,W A Bogarts,3,16.0,2.0,1529,5,22.0,8,68.48633076,0
7/11/2023,Morphettville,6,10,Seporia,54.5,64.14117647,3,Sophie Logan,31.0,Darren Magro & Aimee Bush,1,11.0,8.0,1529,4,13.0,5,69.38561134,0
7/11/2023,Morphettville,6,11,Ice Ghost,52.0,72.42857124,6,P N Wong,31.0,Danielle Wilson,6,32.0,8.0,1529,8,66.0,3,70.26330944,0
7/11/2023,Morphettville,6,12,Rippa Buzz,51.0,66.71935467,9,Caitlin Tootell,101.0,Danny Penna,11,9.0,6.0,1529,7,31.0,12,56.69352587,0
7/11/2023,Morphettville,6,13,Back Me Up Benny,52.5,56.18750066,8,Alana Livesey,101.0,Kristi Evans,0,209.0,9.0,1529,4,7.0,10,62.92949657,0
7/11/2023,Morphettville,7,1,Yabadabadoo,60.5,76.55937492,2,Sheriden Tomlinson,16.0,Travis Doudle,3,17.0,5.0,1800,9,35.0,5,70.01944415,0
7/11/2023,Morphettville,7,3,Dazzling Prospect,58.0,79.9,7,D Tourneur,2.049999952,Brett Campbell,3,11.0,1.0,1800,6,17.0,3,76.88055556,0
7/11/2023,Morphettville,7,4,Prince Reichweite,57.0,69.09062467,4,R J Hurdle,18.0,John Hyam,4,17.0,10.0,1800,3,4.0,7,63.39999971,0
7/11/2023,Morphettville,7,5,Kalamon,56.5,70.72500033,9,Jake Toeroek,11.0,R & C Jolly,4,20.0,9.0,1800,7,49.0,4,68.65277792,0
7/11/2023,Morphettville,7,6,Sesar,56.5,68.88529412,6,Ben Price,31.0,D C Saxon,2,15.0,6.0,1800,8,45.0,9,58.72222164,0
7/11/2023,Morphettville,7,7,Al Ranchero,56.0,69.88571436,1,Jacob Opperman,19.0,Aaron Bain & Ned Taylor,17,13.0,4.0,1800,5,24.0,6,65.04444474,0
7/11/2023,Morphettville,7,8,Micklewhite,55.5,71.98888889,10,J Holder,13.0,Gary & Dean Alexander,9,31.0,6.0,1800,5,21.0,10,56.70000058,0
7/11/2023,Morphettville,7,10,Hobo Bob,55.0,76.7,3,J Potter,4.400000095,Jordan Frew,4,9.0,1.0,1800,7,36.0,1,78.3,0
7/11/2023,Morphettville,7,11,Vee Rod,54.0,75.584375,5,Alana Kelly,9.0,G Richards & D Moyle,4,6.0,7.0,1800,5,18.0,2,74.9027777,0
7/11/2023,Morphettville,7,12,Tyita,54.0,68.34375033,8,Anna Jordsjo,101.0,Bill W Williams,3,17.0,13.0,1800,5,12.0,8,57.33333362,0
7/11/2023,Morphettville,8,1,Chill With Teejay,58.0,74.45416645,4,Harrison Ingram,18.0,Peter Hardacre,1,9.0,4.0,1200,6,24.0,5,74.29583355,0
7/11/2023,Morphettville,8,3,Bonnie Gangster,58.0,75.41999979,3,Rochelle Milnes,7.0,Grant Kluske,0,80.0,8.0,1200,4,13.0,8,70.6291671,0
7/11/2023,Morphettville,8,4,Street Delight,60.0,74.9,9,Lachlan Neindorf,6.5,P Stokes,4,24.0,1.0,1200,4,20.0,10,64.89583311,0
7/11/2023,Morphettville,8,5,Dawnburst,58.0,77.39166672,10,Samuel Payne,18.0,Jordan Frew,1,17.0,6.0,1200,5,27.0,3,77.9625,0
7/11/2023,Morphettville,8,6,Disco Tilmorn,58.0,74.56995415,11,Kayla Crowther,10.0,D I Dodson,12,16.0,3.0,1200,6,30.0,6,71.5458329,0
7/11/2023,Morphettville,8,7,Exalted Dame,56.0,76.0,8,P N Wong,6.5,Jon O'Connor,5,11.0,1.0,1200,5,15.0,2,77.04999989,0
7/11/2023,Morphettville,8,9,Lady Simone,57.5,73.77142857,7,Jake Toeroek,3.200000048,R & C Jolly,2,17.0,3.0,1200,6,27.0,1,81.0,0
7/11/2023,Morphettville,8,10,Dash It,56.5,45.65384615,1,Teagan Voorham,31.0,Chris Bieg,0,131.0,11.0,1200,5,15.0,9,67.13750044,0
7/11/2023,Morphettville,8,11,Roulette Queen,55.0,73.3,2,Hannah Edgley,21.0,Michael Hickmott,0,160.0,1.0,1200,4,4.0,7,68.91666645,0
7/11/2023,Morphettville,8,12,Alotafun,55.0,68.15000022,6,Ben Price,9.5,Shayne Cahill,3,11.0,9.0,1200,6,12.0,4,73.49999978,0
7/11/2023,Morphettville,8,13,In Her Sights,55.0,76.1,5,J Potter,21.0,Shane & Cassie Oxlade,3,20.0,1.0,1200,3,3.0,11,56.08333333,0
7/11/2023,Morphettville,9,1,Munster,58.5,76.5,4,Harrison Ingram,9.5,Michael Hickmott,8,30.0,3.0,1100,7,34.0,9,66.60000048,0
7/11/2023,Morphettville,9,2,Exalted Trail,59.0,53.15000048,12,Rochelle Milnes,101.0,P G Jones,1,11.0,12.0,1100,8,25.0,13,58.25000048,0
7/11/2023,Morphettville,9,3,Lope De Wolf,60.5,76.85833355,11,J Potter,15.0,W F Francis & G Kent,0,269.0,5.0,1100,8,36.0,4,74.95,0
7/11/2023,Morphettville,9,4,Sabermetric,60.5,78.53750005,9,Jake Toeroek,4.400000095,G Richards & D Moyle,5,17.0,3.0,1100,5,19.0,1,83.7,0
7/11/2023,Morphettville,9,5,Yardstick,60.5,73.1776923,8,Anna Jordsjo,31.0,M J Seyers,9,16.0,1.0,1100,6,38.0,11,63.94999976,0
7/11/2023,Morphettville,9,6,They Call Me Alvin,57.5,62.37499974,5,Hannah Edgley,17.0,Shane & Cassie Oxlade,1,31.0,11.0,1100,5,13.0,6,69.04999976,0
7/11/2023,Morphettville,9,7,Viduka,59.5,70.75714261,2,D Tourneur,18.0,Ryan Balfour,1,17.0,10.0,1100,8,32.0,3,74.15,0
7/11/2023,Morphettville,9,8,Wicked Addiction,59.5,51.3,7,R J Hurdle,21.0,Kym Healy,0,92.0,9.0,1100,6,23.0,12,62.40000048,0
7/11/2023,Morphettville,9,9,Shootoose,59.0,71.03333311,14,Jacob Opperman,7.5,Aaron Bain & Ned Taylor,0,71.0,6.0,1100,5,21.0,2,78.00000012,0
7/11/2023,Morphettville,9,10,Super Sharp,56.0,66.33928609,6,H Y Yuen,21.0,G & N Searle & B Callanan,0,108.0,8.0,1100,4,12.0,7,65.85000048,0
7/11/2023,Morphettville,9,11,Charlesfort,57.5,74.51999979,1,Teagan Voorham,3.599999905,Chris Bieg,0,108.0,7.0,1100,4,15.0,5,71.80000012,0
7/11/2023,Morphettville,9,13,Lohn Ranger,57.5,56.29999905,15,Alice Lindsay,101.0,J F Macmillan,0,86.0,6.0,1100,8,28.0,14,53.04999952,0
7/11/2023,Morphettville,9,14,Ranger Frank,57.5,71.3,10,Todd Pannell,13.0,Jyi Lukey,1,9.0,2.0,1100,10,34.0,8,66.54999976,0
7/11/2023,Morphettville,9,15,The General Public,57.5,70.9,3,Ben Price,18.0,W Clarken & N O'Shea,2,37.0,1.0,1100,4,2.0000000000000018,10,62.55,0
7/11/2023,Morphettville,9,16,Fortune Harbour,55.0,57.83254005,13,Lachlan Neindorf,51.0,Kristi Evans,0,206.0,4.0,1100,5,13.0,15,47.29999952,0
7/11/2023,Morphettville,10,1,Bulls On Parade,58.0,74.40833311,5,Harrison Ingram,7.5,Michael Hickmott,3,17.0,11.0,1050,4,3.0,5,71.58571441,0
7/11/2023,Morphettville,10,2,Old Time Rock,60.0,76.20000025,4,Samuel Payne,5.5,A J Clarken,6,17.0,5.0,1050,6,32.0,1,77.9,0
7/11/2023,Morphettville,10,4,Sports Choice,57.5,70.51904749,3,P N Wong,8.0,Andrew Homann,3,17.0,4.0,1050,5,8.0,10,66.47142882,0
7/11/2023,Morphettville,10,5,Zufasta,59.5,75.39999988,11,J Holder,3.299999952,G Richards & D Moyle,3,11.0,4.0,1050,4,17.0,8,70.69047644,0
7/11/2023,Morphettville,10,6,Jimmys Edge,58.5,65.42499974,1,Lachlan Neindorf,6.5,Kristi Evans,1,10.0,7.0,1050,5,21.0,11,63.08095288,0
7/11/2023,Morphettville,10,9,Little Rich Boy,58.0,59.74999963,10,R J Hurdle,21.0,Grant Young,0,181.0,13.0,1050,7,59.0,6,71.06190476,0
7/11/2023,Morphettville,10,10,Yeelanna,58.0,72.9000002,12,Teagan Voorham,41.0,S Burford,0,157.0,7.0,1050,7,22.0,2,73.94285721,0
7/11/2023,Morphettville,10,11,Lotto Fight,57.5,63.16666737,8,D Tourneur,15.0,Peter & Belinda Blanch,0,122.0,6.0,1050,4,7.0,7,69.8761906,0
7/11/2023,Morphettville,10,12,Eastside Diamond,57.0,68.425,6,Todd Pannell,41.0,Scott Westover,0,213.0,3.0,1050,4,3.0,3,71.8333334,0
7/11/2023,Morphettville,10,15,Samesyn,56.0,62.27619048,7,Jacob Opperman,13.0,Jon O'Connor,2,17.0,7.0,1050,5,25.0,9,66.58095263,0
7/11/2023,Morphettville,10,16,Rock Hard,56.0,59.33333358,2,Alana Livesey,19.0,B Cozamanis,8,3.0,11.0,1050,8,69.0,4,70.50952375,0
7/11/2023,Morphettville,10,17,Valhalla Fella,55.5,64.44999974,9,J Potter,81.0,Kristi Evans,4,32.0,5.0,1050,5,13.0,12,53.60952356,0
7/11/2023,Muswellbrook,1,1,Behind The Storm,59.5,71.56666638,2,Jenny Duggan,3.200000048,J R Gask,15,17.0,7.0,1750,5,20.0,1,68.6,0
7/11/2023,Muswellbrook,1,2,Bob,59.0,70.97241382,4,A Bullock,3.400000095,Ms K Gavenlock,2,15.0,3.0,1750,6,33.0,5,64.11428586,0
7/11/2023,Muswellbrook,1,3,Croatian Madame,58.0,62.21249999,1,J Pracey-Holmes,6.0,J R Gask,15,8.0,4.0,1750,6,33.0,3,64.41428575,0
7/11/2023,Muswellbrook,1,4,Oodles,58.0,65.95000005,5,B Lerena,9.0,S I Singleton,7,29.0,3.0,1750,5,15.0,6,62.52857158,0
7/11/2023,Muswellbrook,1,5,Lucky Creed,56.0,65.78500628,3,D Mc Lellan,16.0,Joseph Burges,8,9.0,3.0,1750,5,16.0,2,63.75714293,0
7/11/2023,Muswellbrook,1,7,Donnacan,55.0,61.19615385,7,Ms M Weir,5.5,M S Minervini,2,28.0,7.0,1750,4,14.0,7,48.18571459,0
7/11/2023,Muswellbrook,1,8,Muckabout,55.0,68.69999993,6,S Lisnyy,12.0,Ms J Shapter,8,5.0,5.0,1750,4,18.0,4,61.22857128,0
7/11/2023,Muswellbrook,2,1,Whoforgotspud,59.0,50.04218709,6,J Pracey-Holmes,81.0,Luke A Thomas,0,193.0,10.0,1280,4,2.0000000000000018,9,42.45468709,0
7/11/2023,Muswellbrook,2,2,Wanda River,58.5,64.93461549,5,A Bullock,4.400000095,Ms S Grills,2,29.0,3.0,1280,4,4.0,2,68.6953123,0
7/11/2023,Muswellbrook,2,3,He Is The Kiss,58.0,58.38076928,9,B Looker,19.0,Nikki Pollock,0,105.0,3.0,1280,4,2.0000000000000018,7,53.04140625,0
7/11/2023,Muswellbrook,2,4,Vavasseur,55.0,49.860732112,2,Jayden Barrie,151.0,Luke A Thomas,1,24.0,8.0,1280,4,1.0,10,35.38749918,0
7/11/2023,Muswellbrook,2,5,Thirteen Red,56.5,53.4015623,10,S Lisnyy,101.0,J A Sylvester,1,15.0,8.0,1280,3,1.0,5,59.57578105,0
7/11/2023,Muswellbrook,2,7,Specula,56.0,65.98828145,4,Ms M Weir,9.0,T S Howlett,1,15.0,2.0,1280,3,1.0,4,60.46484334,0
7/11/2023,Muswellbrook,2,8,Intervarsity,53.5,-1.0,7,Braith Nock,1.649999976,P Messara & L Gavranich,0,1095.0,-1.0,1280,3,0.0,1,72.0,1
7/11/2023,Muswellbrook,2,9,Crux Rebellion,56.0,55.93333351,1,B Lerena,14.0,Lyle Chandler,0,162.0,12.0,1280,4,7.0,6,52.94531209,0
7/11/2023,Muswellbrook,2,11,Rushin' Bubbles,55.0,59.84999952,3,Jenny Duggan,9.5,Luke Pepper,2,22.0,6.0,1280,4,11.0,3,60.309375,0
7/11/2023,Muswellbrook,2,12,Sofie's Gem,54.0,50.15769311,8,Mitch Stapleford,61.0,Simon Casey,2,22.0,8.0,1280,4,6.0,8,48.98203207,0
7/11/2023,Muswellbrook,3,1,Hedged Your Bets,57.0,57.57222237,7,J Pracey-Holmes,61.0,J R Gask,1,15.0,4.0,1000,3,1.0,7,52.02499948,0
7/11/2023,Muswellbrook,3,3,Royal Blood,57.0,-1.0,2,Simone Vella,101.0,John Higgins,0,1095.0,-1.0,1000,3,0.0,8,38.27499948,1
7/11/2023,Muswellbrook,3,4,Rum Diary,58.0,-1.0,5,A Bullock,1.899999976,K A Lees,0,1095.0,-1.0,1000,3,0.0,2,69.87499993,1
7/11/2023,Muswellbrook,3,5,Valentino Prince,54.0,46.91071354,8,Camille Houlgatte,101.0,P M Perry,3,21.0,7.0,1000,3,4.0,6,54.30000026,0
7/11/2023,Muswellbrook,3,6,Candy Women,55.0,-1.0,3,B Lerena,4.0,G Ryan & S Alexiou,0,1095.0,-1.0,1000,3,0.0,4,60.875,1
7/11/2023,Muswellbrook,3,7,Dreams Of Thunder,55.0,66.47500013,6,Jenny Duggan,7.0,R A Bailey,1,12.0,5.0,1000,3,1.0,5,60.32499987,0
7/11/2023,Muswellbrook,3,9,Invasive Dreams,53.5,55.82499948,4,C J Hillier,13.0,Cameron Crockett,0,200.0,7.0,1000,3,1.0,3,64.89999993,0
7/11/2023,Muswellbrook,3,10,Prince's Fantasy,55.0,-1.0,9,Jayden Barrie,151.0,P M Farrell,0,1095.0,-1.0,1000,3,0.0,9,12.1999979,1
7/11/2023,Muswellbrook,3,11,Tabata Set,55.0,67.95555552,1,B Looker,4.800000191,Luke Pepper,2,16.0,2.0,1000,3,6.0,1,70.5,0
7/11/2023,Muswellbrook,4,1,My Eloise,58.5,69.19999994,6,Mitch Stapleford,3.099999905,Nathan Doyle,2,30.0,4.0,1000,5,8.0,1,76.5,0
7/11/2023,Muswellbrook,4,5,Vengeful,60.0,54.23888889,4,A Bullock,21.0,Nicole Down,1,21.0,7.0,1000,5,7.0,9,56.24999948,0
7/11/2023,Muswellbrook,4,6,Dehero,59.0,68.19166678,8,B Lerena,5.5,G Ryan & S Alexiou,0,200.0,7.0,1000,4,6.0,6,62.04999974,0
7/11/2023,Muswellbrook,4,7,Pull The Tail,57.0,84.3,10,C J Hillier,11.0,Ms S Grills,0,119.0,1.0,1000,5,19.0,2,70.89999993,0
7/11/2023,Muswellbrook,4,8,Shikanic,56.0,63.7076915,9,Jayden Barrie,11.0,S I Singleton,0,93.0,8.0,1000,5,17.0,5,61.85000026,0
7/11/2023,Muswellbrook,4,9,Climate Control,58.5,64.24999919,2,J Pracey-Holmes,7.0,J R Gask,0,147.0,9.0,1000,4,12.0,7,60.0,0
7/11/2023,Muswellbrook,4,10,Eau Vite,58.5,72.31625614,3,Jenny Duggan,4.599999905,Jake Hull,1,42.0,2.0,1000,4,5.0,3,71.55000013,0
7/11/2023,Muswellbrook,4,11,Captain Wise,55.0,72.0,7,Camille Houlgatte,12.0,P M Perry,5,11.0,1.0,1000,5,25.0,10,51.97499974,0
7/11/2023,Muswellbrook,4,13,Luff,55.5,55.04999952,1,Braith Nock,81.0,J A Sylvester,1,17.0,11.0,1000,7,39.0,8,55.67500052,0
7/11/2023,Muswellbrook,4,15,Sunny Side Up,55.0,60.525,5,D Mc Lellan,31.0,Justin Bowen,1,15.0,6.0,1000,6,24.0,4,66.825,0
7/11/2023,Muswellbrook,5,1,Capitamy,59.0,56.43333333,5,Ms M Weir,20.0,Aleacia Bennett,0,183.0,5.0,1000,4,4.0,3,65.87500007,0
7/11/2023,Muswellbrook,5,2,Jo Jo Sun,59.0,61.99175718,1,J Pracey-Holmes,8.5,Andrew Macdonald,0,124.0,6.0,1000,4,10.0,2,68.07499993,0
7/11/2023,Muswellbrook,5,5,Vinlago,56.0,63.2833333,11,Jayden Barrie,41.0,D Riley,8,15.0,2.0,1000,5,23.0,8,51.37499948,0
7/11/2023,Muswellbrook,5,7,Aponi,55.0,59.12500026,6,C J Hillier,15.0,Craig Roberts,3,12.0,8.0,1000,5,4.0,6,56.35000052,0
7/11/2023,Muswellbrook,5,8,Azayaka,57.0,69.27499948,4,B Lerena,1.399999976,G Ryan & S Alexiou,1,33.0,3.0,1000,4,3.0,1,69.5,0
7/11/2023,Muswellbrook,5,9,I'm Brazilian,55.0,66.54999985,12,Braith Nock,41.0,Craig Roberts,3,24.0,4.0,1000,4,5.0,5,59.92499974,0
7/11/2023,Muswellbrook,5,11,Invincible Rush,57.0,-1.0,9,Jenny Duggan,41.0,Luke A Thomas,0,1460.0,-1.0,1000,4,0.0,11,45.29999948,1
7/11/2023,Muswellbrook,5,12,Miss Artfire,57.0,58.06249956,2,A Bullock,7.5,Ms K Buchanan,3,24.0,5.0,1000,4,4.0,7,55.75,0
7/11/2023,Muswellbrook,5,13,My Mate Kate,57.0,57.09999948,10,D Mc Lellan,31.0,Ben Lees,4,11.0,4.0,1000,4,5.0,4,62.89999974,0
7/11/2023,Muswellbrook,5,15,Mars Rover,57.0,43.4745485,7,S Lisnyy,91.0,S J Hodge,0,227.0,8.0,1000,4,3.0,9,50.52499974,0
7/11/2023,Muswellbrook,5,17,Find My Song,54.0,49.60555497,3,Mitch Stapleford,101.0,B G Lawrence,1,15.0,8.0,1000,5,1.0,13,35.75000105,0
7/11/2023,Muswellbrook,5,18,Quiv,57.0,43.62500105,8,B Looker,51.0,Jake Hull,0,270.0,7.0,1000,4,2.0000000000000018,10,49.14999974,0
7/11/2023,Muswellbrook,6,1,Narnia,59.0,61.27077309,4,A Bullock,5.0,P L Shailer,2,16.0,6.0,1450,4,15.0,3,71.60344809,0
7/11/2023,Muswellbrook,6,2,Big Time Charlie,57.0,69.4,7,B Looker,11.0,Luke Pepper,0,142.0,1.0,1450,5,14.0,4,68.86551724,0
7/11/2023,Muswellbrook,6,3,Injada,56.0,64.97187516,9,J Pracey-Holmes,15.0,S C Jones,4,22.0,4.0,1450,4,10.0,8,54.41034519,0
7/11/2023,Muswellbrook,6,4,One Beat No Beat,54.0,71.3,5,Mitch Stapleford,1.75,S I Singleton,2,15.0,1.0,1450,3,2.0000000000000018,1,75.0,0
7/11/2023,Muswellbrook,6,6,McKeon,55.0,70.6,3,D Mc Lellan,7.0,Joseph Burges,3,8.0,1.0,1450,4,7.0,5,63.66206878,0
7/11/2023,Muswellbrook,6,7,Avoid Me,56.0,65.36666664,1,B Lerena,10.0,Joseph Burges,4,8.0,3.0,1450,4,13.0,2,70.91034483,0
7/11/2023,Muswellbrook,6,8,Cavalheiro,55.0,62.4,8,Ms M Weir,31.0,J A Sylvester,5,17.0,1.0,1450,5,8.0,6,59.48965445,0
7/11/2023,Muswellbrook,6,10,Mista Sock,55.0,69.542023972,2,Jayden Barrie,81.0,Ms K Simpkins,14,10.0,2.0,1450,5,17.0,9,37.86896552,0
7/11/2023,Muswellbrook,6,11,My Gem,53.5,55.49285696,6,C J Hillier,61.0,Philip Duffy,1,16.0,8.0,1450,6,31.0,7,53.73793103,0
7/11/2023,Muswellbrook,7,1,Toro Toro,61.0,72.27499948,4,Braith Nock,12.0,S C Jones,1,25.0,7.0,900,7,36.0,5,76.23333319,0
7/11/2023,Muswellbrook,7,3,Scarzel,56.0,78.3,7,B Lerena,5.5,Cameron Crockett,4,16.0,1.0,900,5,20.0,3,73.76111115,0
7/11/2023,Muswellbrook,7,4,Florida Sky,52.5,76.09999987,2,Camille Houlgatte,4.800000191,P M Perry,3,12.0,7.0,900,4,15.0,2,72.1833333,0
7/11/2023,Muswellbrook,7,5,I'm Not Slew,54.0,78.79999987,3,Mitch Stapleford,2.349999905,S I Singleton,6,25.0,3.0,900,5,14.0,6,69.41111104,0
7/11/2023,Muswellbrook,7,7,Jillonni,53.5,67.97222251,1,C J Hillier,14.0,Ms S Grills,3,36.0,6.0,900,6,18.0,4,70.84444444,0
7/11/2023,Muswellbrook,7,8,Zakor,55.0,74.88888888,5,Jayden Barrie,15.0,P M Farrell,3,22.0,2.0,900,5,17.0,1,75.1,0
7/11/2023,Muswellbrook,7,9,Acotango,55.0,72.50000013,6,Jenny Duggan,13.0,Cody Morgan,0,183.0,3.0,900,4,11.0,7,60.73888947,0
7/11/2023,Randwick,1,1,Pandano,61.0,82.98125,7,Ms K O'Hara,17.0,P M Perry,5,17.0,4.0,1800,7,44.0,10,77.9361114,0
7/11/2023,Randwick,1,2,Auspicious Cloud,60.0,78.80000009,3,J Parr,14.0,John Thompson,1,17.0,9.0,1800,5,17.0,4,86.45555552,0
7/11/2023,Randwick,1,3,Xtrarevz,59.5,81.34642867,12,Tyler Schiller,5.0,J G Sargent,2,17.0,3.0,1800,4,12.0,8,79.6388886,0
7/11/2023,Randwick,1,4,Dr Evil,59.0,84.0027777,2,Tommy Berry,8.0,J A Steinmetz,11,20.0,2.0,1800,7,46.0,3,85.96111115,0
7/11/2023,Randwick,1,5,Territory Express,58.5,81.28125,6,J R Collett,3.5,P Niceforo,5,10.0,3.0,1800,4,10.0,5,84.95000007,0
7/11/2023,Randwick,1,6,The Guru,58.0,69.59354771,8,Brock Ryan,71.0,Ms T Bateup,2,20.0,8.0,1800,7,46.0,11,74.77222251,0
7/11/2023,Randwick,1,7,Philipsburg,57.5,77.01111104,9,N Rawiller,9.0,James Ponsonby,13,13.0,6.0,1800,6,45.0,7,81.55277778,0
